level_0,index,doc_id,title,doc_sim,par_sim,par_length,doc_length,question_type,truths,q,para,q_id,answer,score,idxs,ids,pos,ner,target,sum_span_score,max_span_score,min_span_score,avg_span_score,sum_doc_score,max_doc_score,min_doc_score,avg_doc_score,first_occurence,num_occurence
3,81188,46520397,Busiest airports by continent,0.6819894313812256,0.5179699601674665,19,19,2,['Józef Elsner'],What is the second busiest airport in the United States?,The busiest airports by continent is based on the busiest airports in all continents except Antarctica and Oceania.,886,Antarctica and Oceania,0.4528771340847015,"(92, 114)",81188,"['NNP', 'CC', 'NNP']","['LOC', '', 'GPE']",0,0.4528771340847015,0.4528771340847015,0.4528771340847015,0.4528771340847015,1.4904044267727972,0.5324118682840392,0.4400225983212915,0.4968014755909324,1,1
0,81206,469760,Metric map,0.4744615852832794,0.3702181502733808,4,412,2,['eolomelodicon'],What is the metric they use to determine how busy airports are?,Strictly metric maps.,887,Strictly,0.8615413904190063,"(0, 8)",81206,['RB'],[''],0,0.8615413904190063,0.8615413904190063,0.8615413904190063,0.8615413904190063,3.2676924734930384,0.4740427201051471,0.0,0.23340660524950274,11,1
1,81360,636702,Metrication in the United States,0.464755117893219,0.0,3,9675,2,['eolomelodicon'],What is the metric they use to determine how busy airports are?,Blood pressure.,887,Blood pressure,0.8551618456840515,"(0, 14)",81360,"['NN', 'NN']","['', '']",0,0.8551618456840515,0.8551618456840515,0.8551618456840515,0.8551618456840515,17.060513707514456,0.4691668512864151,0.0,0.10797793485768643,165,1
2,81310,636702,Metrication in the United States,0.464755117893219,0.0,4,9675,2,['eolomelodicon'],What is the metric they use to determine how busy airports are?,Consumer and retail.,887,Consumer and retail,0.824571430683136,"(0, 19)",81310,"['NN', 'CC', 'NN']","['', '', '']",0,0.824571430683136,0.824571430683136,0.824571430683136,0.824571430683136,17.060513707514456,0.4691668512864151,0.0,0.10797793485768643,115,1
3,81373,636702,Metrication in the United States,0.464755117893219,0.0,3,9675,2,['eolomelodicon'],What is the metric they use to determine how busy airports are?,Cultural impact.,887,Cultural impact,0.823004961013794,"(0, 15)",81373,"['JJ', 'NN']","['', '']",0,1.592854082584381,0.823004961013794,0.7698491215705872,0.7964270412921906,17.060513707514456,0.4691668512864151,0.0,0.10797793485768643,178,1
0,81393,927342,Los Angeles World Airports,0.5132350921630859,0.2934931757921501,24,1225,2,['Alexander I'],What ranking in terms of busiest airports from international passenger volume is the Los Angeles International Airport?,"Today, Van Nuys is one of the busiest general aviation airports in the world, averaging over 230,000 takeoffs and landings annually.",888,Van Nuys,0.9372249245643616,"(7, 15)",81393,"['NNP', 'NNP']","['ORG', 'ORG']",0,1.8596932888031006,0.9372249245643616,0.922468364238739,0.9298466444015503,6.909159718384503,0.5096734404981634,0.0,0.1919211032884584,19,1
1,81409,927342,Los Angeles World Airports,0.5132350921630859,0.1670582592971519,36,1225,2,['Alexander I'],What ranking in terms of busiest airports from international passenger volume is the Los Angeles International Airport?,"LAWA operates the FlyAway bus service, which runs two shuttle routes between LAX and the following: Van Nuys in the San Fernando Valley, and Los Angeles Union Station in Downtown Los Angeles.",888,Los Angeles Union Station,0.9367079138755798,"(141, 166)",81409,"['NNP', 'NNP', 'NNP', 'NNP']","['ORG', 'ORG', 'ORG', 'ORG']",0,1.1872156858444214,0.9367079138755798,0.1197147369384765,0.39573856194814044,6.909159718384503,0.5096734404981634,0.0,0.1919211032884584,35,1
2,81375,21668381,List of busiest airports,0.6697689890861511,0.6092374029046829,8,8,2,['Alexander I'],What ranking in terms of busiest airports from international passenger volume is the Los Angeles International Airport?,List of busiest airports may refer to:,888,List,0.8886402249336243,"(0, 4)",81375,['NN'],[''],0,3.718354810029268,0.8886402249336243,0.0102047398686409,0.20657526722384822,2.261485954144417,0.6092374029046829,0.5035166212290664,0.5653714885361043,1,1
3,81420,1519705,International airport,0.4979201257228851,0.1110631539599842,68,2273,2,['Alexander I'],What ranking in terms of busiest airports from international passenger volume is the Los Angeles International Airport?,"Toponymy is one of the most common sources for the naming of airports. A number of areas close to them have lent their names, including villages, estates, city districts, historical areas and regions, islands and even a waterfall. Sometimes the toponym is combined with or renamed to incorporate another name from another source such as from one of the following:",888,Toponymy,0.8579446077346802,"(0, 8)",81420,['NNS'],[''],0,7.8226218819618225,0.980259358882904,0.3002668023109436,0.7111474438147112,4.892518233318156,0.3789824914169335,0.0,0.1322302225221123,46,1
0,81452,5244314,Godofredo P. Ramos Airport,0.5604145526885986,0.6034804830098457,2,609,10,['10 June 1825'],Which airport is home to the busiest single runway in the world?,Runway.,889,Runway,0.9267152547836304,"(0, 6)",81452,['NN'],[''],0,1.9227781891822815,0.9960629343986512,0.9267152547836304,0.9613890945911407,2.8608748752363744,0.6034804830098457,0.0,0.20434820537402673,0,1
1,81490,7590964,Qamdo Bamda Airport,0.5668065547943115,0.0,2,165,10,['10 June 1825'],Which airport is home to the busiest single runway in the world?,Background.,889,Background,0.9267152547836304,"(0, 10)",81490,['NN'],[''],0,110.36369786784053,0.9849268794059752,0.061262059956789,0.6854888066325499,1.1743716620728888,0.5135908285638205,0.0,0.2935929155182222,38,1
2,81489,3722283,Kuressaare Airport,0.5690420866012573,0.0,2,155,10,['10 June 1825'],Which airport is home to the busiest single runway in the world?,Overview.,889,Overview,0.9267152547836304,"(0, 8)",81489,['NN'],[''],0,126.59455341100693,0.9982985854148864,0.1290432214736938,0.6525492443866336,1.083602459606542,0.4619539539440169,0.0,0.21672049192130838,37,1
3,81477,5244314,Godofredo P. Ramos Airport,0.5604145526885986,0.219811483861417,65,609,10,['10 June 1825'],Which airport is home to the busiest single runway in the world?,"The runway can accommodate aircraft such as the ATR 42, ATR 72, Bombardier Dash-8, Airbus A220, Airbus A320 family, and the Airbus A320neo family. The runway's length is currently at 1,800 meters and was extended in 2016 from the former 940 meters. The largest aircraft type capable of landing in this airport is the Airbus A321.",889,Airbus A321,0.8658078908920288,"(317, 328)",81477,"['NNP', 'NN']","['ORG', 'PRODUCT']",0,0.8658078908920288,0.8658078908920288,0.8658078908920288,0.8658078908920288,2.8608748752363744,0.6034804830098457,0.0,0.20434820537402673,25,1
0,81502,29537706,National Aviation,0.5125412940979004,0.43070839529532,6,6,2,['Wilhelm Würfel'],What is the world's busiest general aviation airport?,National Aviation may refer to:,890,National Aviation,0.9881649017333984,"(0, 17)",81502,"['NNP', 'NNP']","['ORG', 'ORG']",0,1.9721640944480896,0.9881649017333984,0.9839991927146912,0.9860820472240448,1.0527591240202367,0.6220507287249167,0.43070839529532,0.5263795620101184,4,1
1,81498,2983732,Pitt Meadows Regional Airport,0.5168372988700867,0.6370916834087041,49,255,2,['Wilhelm Würfel'],What is the world's busiest general aviation airport?,"Pitt Meadows Regional Airport is a Canadian general aviation airport located in the southwest of corner of Pitt Meadows, British Columbia. In 2020, it was the 9th busiest airport in Canada with 101,443 aircraft movements and is the 4th busiest airport in the Lower Mainland.",890,Pitt Meadows Regional Airport,0.977780282497406,"(0, 29)",81498,"['NNP', 'NNP', 'NNP', 'NNP']","['ORG', 'ORG', 'ORG', 'ORG']",0,0.977780282497406,0.977780282497406,0.977780282497406,0.977780282497406,1.366031229815877,0.6370916834087041,0.0,0.12418465725598882,0,1
2,81499,45603477,Xiangxi Airport,0.5548954010009766,0.513414301289945,45,74,2,['Wilhelm Würfel'],What is the world's busiest general aviation airport?,"Xiangxi Airport () is an airport under construction to serve Xiangxi Tujia and Miao Autonomous Prefecture in Hunan Province, China. It is located in Huayuan County. The airport will be a dual-use general aviation and commercial aviation airport.",890,Xiangxi Airport,0.9716259241104126,"(0, 15)",81499,"['NNP', 'NNP']","['FAC', 'FAC']",0,0.9716259241104126,0.9716259241104126,0.9716259241104126,0.9716259241104126,0.729697157527454,0.513414301289945,0.216282856237509,0.364848578763727,1,1
3,81510,2983732,Pitt Meadows Regional Airport,0.5168372988700867,0.0,2,255,2,['Wilhelm Würfel'],What is the world's busiest general aviation airport?,Charter.,890,Charter,0.8744370341300964,"(0, 7)",81510,['NN'],[''],0,0.9540092572569846,0.8744370341300964,0.0795722231268882,0.4770046286284923,1.366031229815877,0.6370916834087041,0.0,0.12418465725598882,12,1
0,81517,4541940,List of Qatar Airways destinations,0.5892029404640198,0.0794249324705112,30,30,2,['Józef Elsner'],What is the busiest airport by passenger volume in the United States?,"Qatar Airways is the flag carrier of Qatar, and operates flights from its home of Doha Hamad International Airport to more than 90 countries on every inhabited continent.",891,Doha Hamad International Airport,0.8857126235961914,"(82, 114)",81517,"['NNP', 'NNP', 'NNP', 'NNP']","['ORG', 'ORG', 'ORG', 'ORG']",0,0.8857126235961914,0.8857126235961914,0.8857126235961914,0.8857126235961914,0.0794249324705112,0.0794249324705112,0.0794249324705112,0.0794249324705112,3,1
1,81526,1601542,List of Air France destinations,0.5858364105224609,0.0,2,298,2,['Józef Elsner'],What is the busiest airport by passenger volume in the United States?,Lists.,891,Lists,0.8852863907814026,"(0, 5)",81526,['NNS'],[''],0,3.8759650588035583,0.8852863907814026,0.1581350117921829,0.4306627843115065,0.1393296736060173,0.0863608906682552,0.0,0.02786593472120346,12,1
2,81523,4743440,List of Ethiopian Airlines destinations,0.5865689516067505,0.0,9,123,2,['Józef Elsner'],What is the busiest airport by passenger volume in the United States?,"Ethiopian Airlines flies to the following destinations, :",891,Ethiopian Airlines,0.69414222240448,"(0, 18)",81523,"['NNP', 'NNPS']","['ORG', 'ORG']",0,0.69414222240448,0.69414222240448,0.69414222240448,0.69414222240448,0.2014880735715895,0.2014880735715895,0.0,0.05037201839289737,9,1
3,81514,4743440,List of Ethiopian Airlines destinations,0.5865689516067505,0.2014880735715895,64,123,2,['Józef Elsner'],What is the busiest airport by passenger volume in the United States?,"The airline's hub is located at Addis Ababa Bole International Airport. Following is a list Ethiopian Airlines' scheduled destinations. Each destination in the list below is provided with the country name, the name of the airport served, and whether it is served by passenger aircraft, cargo aircraft, or both. Terminated destinations are also listed.",891,Addis Ababa Bole International Airport,0.5670700669288635,"(32, 70)",81514,"['NNP', 'NNP', 'NNP', 'NNP', 'NNP']","['ORG', 'ORG', 'ORG', 'ORG', 'ORG']",0,0.5670700669288635,0.5670700669288635,0.5670700669288635,0.5670700669288635,0.2014880735715895,0.2014880735715895,0.0,0.05037201839289737,0,1
0,81533,19335440,Runway (disambiguation),0.7506754398345947,0.709374673029834,6,25,2,['eolomelodicon'],What is the second-busiest single runway airport in the world?,Runway may also refer to:,892,Runway,0.9960629343986512,"(0, 6)",81533,['NN'],[''],0,1.9227781891822815,0.9960629343986512,0.9267152547836304,0.9613890945911407,1.3388600093175307,0.709374673029834,0.6294853362876967,0.6694300046587653,2,1
1,81565,40093889,Thamkharka Airport,0.7501431703567505,0.0,2,64,2,['eolomelodicon'],What is the second-busiest single runway airport in the world?,Facilities.,892,Facilities,0.9451077580451964,"(0, 10)",81565,['NNS'],[''],0,5.289256811141968,0.9451077580451964,0.3664391636848449,0.7556081158774239,1.9564289622761937,0.9293902656494843,0.0,0.39128579245523876,34,2
2,81563,2464591,Portorož Airport,0.7655264139175415,0.0,3,1194,2,['eolomelodicon'],What is the second-busiest single runway airport in the world?,Technical information.,892,Technical information,0.8549017906188965,"(0, 21)",81563,"['JJ', 'NN']","['', '']",0,3.7216445803642273,0.8549017906188965,0.5508018136024475,0.7443289160728455,9.233919066855993,0.7107140825593312,0.0,0.3077973022285331,32,1
3,81553,40093889,Thamkharka Airport,0.7501431703567505,0.3982292089239595,23,64,2,['eolomelodicon'],What is the second-busiest single runway airport in the world?,"Thamkharka Airport is a domestic airport located in Khotehang serving Khotang District, a district in Province No. 1 in Nepal.",892,Thamkharka Airport,0.7893622517585754,"(0, 18)",81553,"['NNP', 'NNP']","['FAC', 'FAC']",0,0.7893622517585754,0.7893622517585754,0.7893622517585754,0.7893622517585754,1.9564289622761937,0.9293902656494843,0.0,0.39128579245523876,22,1
0,81572,29537706,National Aviation,0.7402378916740417,0.6220507287249167,6,6,2,['diamond ring'],What is the second-busiest general aviation airport?,National Aviation may refer to:,893,National Aviation,0.9839991927146912,"(0, 17)",81572,"['NNP', 'NNP']","['ORG', 'ORG']",0,1.9721640944480896,0.9881649017333984,0.9839991927146912,0.9860820472240448,1.0527591240202367,0.6220507287249167,0.43070839529532,0.5263795620101184,4,1
1,81570,1691472,Lachute Airport,0.714706301689148,0.6741307701565095,19,63,2,['diamond ring'],What is the second-busiest general aviation airport?,"Lachute Airport is a general aviation airport southwest of Lachute, northwest of Montreal, Quebec, Canada.",893,Lachute Airport,0.9630140662193298,"(0, 15)",81570,"['NNP', 'NNP']","['FAC', 'FAC']",0,0.9630140662193298,0.9630140662193298,0.9630140662193298,0.9630140662193298,1.2076749368813202,0.6741307701565095,0.5335441667248108,0.6038374684406601,2,1
2,81576,1691472,Lachute Airport,0.714706301689148,0.5335441667248108,44,63,2,['diamond ring'],What is the second-busiest general aviation airport?,"The airport is classified as an airport of entry by Nav Canada and is staffed by the Canada Border Services Agency (CBSA). CBSA officers at this airport can handle general aviation aircraft only, with no more than 15 passengers.",893,Nav Canada,0.929940402507782,"(52, 62)",81576,"['NNP', 'NNP']","['', '']",0,1.0604396164417267,0.929940402507782,0.1304992139339447,0.5302198082208633,1.2076749368813202,0.6741307701565095,0.5335441667248108,0.6038374684406601,8,1
3,81574,43270564,Hot Springs County–Thermopolis Municipal Airport,0.6711826920509338,0.6102479766034801,67,123,2,['diamond ring'],What is the second-busiest general aviation airport?,"Hot Springs County–Thermopolis Municipal Airport () is a general aviation airport 10 miles northwest of Thermopolis, Wyoming. The airport was opened in 2015 to replace the original Thermopolis Municipal Airport, which was in the city of Thermopolis, but was unsuitable to expansion. This airport has been discontinued since and now serves as part of the Thermopolis Golf Course.",893,Hot Springs County–Thermopolis Municipal Airport,0.8379527926445007,"(0, 48)",81574,"['NNP', 'NNP', 'NNP', ':', 'NNP', 'NNP', 'NNP']","['', '', '', '', '', '', '']",0,0.8379527926445007,0.8379527926445007,0.8379527926445007,0.8379527926445007,1.1736857952728679,0.6102479766034801,0.5634378186693877,0.5868428976364339,6,1
0,81630,18110,Los Angeles,0.5492042899131775,0.2520360348961923,61,10297,2,['Rondo Op. 1'],What major commercial airports are located in Los Angeles?,"The Los Angeles metropolitan area has a gross metropolitan product of over $1.0 trillion (), making it the third-largest economic metropolitan area in the world, after Tokyo and New York. Los Angeles has been classified an ""alpha world city"" according to a 2012 study by a group at Loughborough University.",894,Tokyo and New York,0.9845189452171326,"(168, 186)",81630,"['NNP', 'CC', 'NNP', 'NNP']","['GPE', '', 'GPE', 'GPE']",0,6.6168809831142426,0.992252230644226,0.2089754045009613,0.7352089981238047,496.6992133070765,0.8683734460495194,0.0,0.15161758647957158,49,1
1,81640,18110,Los Angeles,0.5492042899131775,0.2221239146952208,51,10297,2,['Rondo Op. 1'],What major commercial airports are located in Los Angeles?,"The Port of Los Angeles is in San Pedro Bay in the San Pedro neighborhood, approximately south of Downtown. Also called Los Angeles Harbor and WORLDPORT LA, the port complex occupies of land and water along of waterfront. It adjoins the separate Port of Long Beach.",894,Los Angeles Harbor and WORLDPORT LA,0.9820817112922668,"(120, 155)",81640,"['NNP', 'NNP', 'NNP', 'CC', 'NNP', 'NNP']","['ORG', 'ORG', 'ORG', '', 'ORG', 'ORG']",0,5.488633170723915,0.9833071827888488,0.1702355742454528,0.6860791463404894,496.6992133070765,0.8683734460495194,0.0,0.15161758647957158,59,1
2,81599,18110,Los Angeles,0.5492042899131775,0.3421153808738073,158,10297,2,['Rondo Op. 1'],What major commercial airports are located in Los Angeles?,"The city and the rest of the Los Angeles metropolitan area are served by an extensive network of freeways and highways. The Texas Transportation Institute, which publishes an annual Urban Mobility Report, ranked Los Angeles road traffic as the most congested in the United States in 2005 as measured by annual delay per traveler. The average traveler in Los Angeles experienced 72 hours of traffic delay per year according to the study. Los Angeles was followed by San Francisco/Oakland, Washington, D.C. and Atlanta (each with 60 hours of delay). Despite the congestion in the city, the mean travel time for commuters in Los Angeles is shorter than other major cities, including New York City, Philadelphia and Chicago. Los Angeles's mean travel time for work commutes in 2006 was 29.2 minutes, similar to those of San Francisco and Washington, D.C.",894,"New York City, Philadelphia and Chicago",0.976291000843048,"(680, 719)",81599,"['NNP', 'NNP', 'NNP', ',', 'NNP', 'CC', 'NNP']","['GPE', 'GPE', 'GPE', '', 'GPE', '', 'GPE']",0,3.5076544284820557,0.976291000843048,0.1255803108215332,0.5010934897831508,496.6992133070765,0.8683734460495194,0.0,0.15161758647957158,18,1
3,81615,18110,Los Angeles,0.5492042899131775,0.2856231506972895,91,10297,2,['Rondo Op. 1'],What major commercial airports are located in Los Angeles?,"Los Angeles has a diverse and robust economy, and hosts businesses in a broad range of professional and cultural fields. It also has the busiest container port in the Americas. In 2018, the Los Angeles metropolitan area had a gross metropolitan product of over $1.0 trillion, making it the city with the third-largest GDP in the world, after Tokyo and New York City. Los Angeles hosted the 1932 and 1984 Summer Olympics and will host the 2028 Summer Olympics.",894,Tokyo and New York City,0.965432107448578,"(342, 365)",81615,"['NNP', 'CC', 'NNP', 'NNP', 'NNP']","['GPE', '', 'GPE', 'GPE', 'GPE']",0,4.710263185203075,0.9746336340904236,0.0916447564959526,0.5887828981503844,496.6992133070765,0.8683734460495194,0.0,0.15161758647957158,34,1
0,81813,6286,Commuter rail,0.7877408266067505,0.266386068806646,7,4653,2,['Wilhelm Würfel'],What is the name of the commuter rail system?,Distinction between other modes of rail.,895,Distinction,0.9962074160575868,"(0, 11)",81813,['NN'],['ORG'],0,2.234981805086136,0.9962074160575868,0.3843264877796173,0.7449939350287119,40.514654437585804,0.8624650192683322,0.0,0.2301969002135557,50,1
1,81861,6286,Commuter rail,0.7877408266067505,0.0,11,4653,2,['Wilhelm Würfel'],What is the name of the commuter rail system?,Karachi in Pakistan has had a circular railway since 1969.,895,Karachi,0.9959495663642884,"(0, 7)",81861,['NNP'],['ORG'],0,1.1798862963914871,0.9959495663642884,0.1839367300271988,0.5899431481957436,40.514654437585804,0.8624650192683322,0.0,0.2301969002135557,98,1
2,81865,6286,Commuter rail,0.7877408266067505,0.0,25,4653,2,['Wilhelm Würfel'],What is the name of the commuter rail system?,"In Russia, Ukraine and some other countries of the former Soviet Union, electrical multiple unit passenger suburban trains called Elektrichka are widespread.",895,Elektrichka,0.9942318797111512,"(130, 141)",81865,['NNP'],['GPE'],0,0.9942318797111512,0.9942318797111512,0.9942318797111512,0.9942318797111512,40.514654437585804,0.8624650192683322,0.0,0.2301969002135557,102,1
3,81845,6286,Commuter rail,0.7877408266067505,0.0,4,4653,2,['Wilhelm Würfel'],What is the name of the commuter rail system?,S-Trains.,895,S-Trains,0.9876475930213928,"(0, 8)",81845,"['NNP', 'HYPH', 'NNP']","['ORG', 'ORG', 'ORG']",0,0.9876475930213928,0.9876475930213928,0.9876475930213928,0.9876475930213928,40.514654437585804,0.8624650192683322,0.0,0.2301969002135557,82,1
0,81886,6286,Commuter rail,0.6860778331756592,0.5980322292803084,12,4653,12,['Józef Elsner'],How many lines does the commuter rail system have?,"Also, in Bangladesh, there are several commuter rail systems.",896,several,0.9476208686828612,"(31, 38)",81886,['JJ'],[''],0,11.651884905993938,0.9798810482025146,0.0331606864929199,0.4854952044164141,40.514654437585804,0.8624650192683322,0.0,0.2301969002135557,5,2
1,81952,6286,Commuter rail,0.6860778331756592,0.091974242461805,30,4653,12,['Józef Elsner'],How many lines does the commuter rail system have?,Delhi Regional Rapid Transit System (RRTS) is under construction on 3 routes in Delhi NCR.The rotes have planned according to Réseau Express Régional suburban lines in Paris.,896,3,0.8960368633270264,"(68, 69)",81952,['LS'],['CARDINAL'],0,14.53130342066288,0.95869117975235,0.0631091445684433,0.538196422987514,40.514654437585804,0.8624650192683322,0.0,0.2301969002135557,71,1
2,81904,6286,Commuter rail,0.6860778331756592,0.4698483020158142,41,4653,12,['Józef Elsner'],How many lines does the commuter rail system have?,"In Thailand, the Greater Bangkok Commuter rail and the Airport Rail Link serve the Bangkok Metropolitan Region. The SRT Red Lines, a new commuter line in Bangkok, started construction in 2009. It opened in 2021.",896,2021,0.8573354482650757,"(206, 210)",81904,['CD'],['DATE'],0,40.30408638715744,0.9815202355384828,0.0271707251667976,0.503801079839468,40.514654437585804,0.8624650192683322,0.0,0.2301969002135557,23,1
3,81935,6286,Commuter rail,0.6860778331756592,0.2201929480347028,7,4653,12,['Józef Elsner'],How many lines does the commuter rail system have?,Distinction between other modes of rail.,896,Distinction,0.8544479012489319,"(0, 11)",81935,['NN'],['ORG'],0,2.234981805086136,0.9962074160575868,0.3843264877796173,0.7449939350287119,40.514654437585804,0.8624650192683322,0.0,0.2301969002135557,54,1
0,82081,18110,Los Angeles,0.564728856086731,0.2082780372415433,20,10297,12,['eolomelodicon'],How many lines run out of Downtown Los Angeles?,The community college system consists of nine campuses governed by the trustees of the Los Angeles Community College District:,897,nine,0.9971330165863036,"(41, 45)",82081,['CD'],['CARDINAL'],0,12.723642911762,0.9971330165863036,0.0311998352408409,0.4893708812216154,496.6992133070765,0.8683734460495194,0.0,0.15161758647957158,82,1
1,82006,425280,Downtown Los Angeles,0.618770182132721,0.5234279030855495,15,3477,12,['eolomelodicon'],How many lines run out of Downtown Los Angeles?,"In 2010, census data concluded that 40,227 people lived in Downtown Los Angeles.",897,"40,227",0.9947189688682556,"(36, 42)",82006,['CD'],['CARDINAL'],0,2.5260505080223083,0.9947189688682556,0.3099600076675415,0.6315126270055771,54.99539064426524,0.6615210459735348,0.0,0.15987032164030593,7,1
2,82182,425280,Downtown Los Angeles,0.618770182132721,0.0,6,3477,12,['eolomelodicon'],How many lines run out of Downtown Los Angeles?,Building height limits: 1904–1957.,897,1904–1957,0.9937870502471924,"(24, 33)",82182,['CD'],['DATE'],0,2.2375012040138245,0.9937870502471924,0.3423702716827392,0.5593753010034561,54.99539064426524,0.6615210459735348,0.0,0.15987032164030593,183,1
3,82041,18110,Los Angeles,0.564728856086731,0.309431921670868,39,10297,12,['eolomelodicon'],How many lines run out of Downtown Los Angeles?,"There are three public universities within the city limits: California State University, Los Angeles (CSULA), California State University, Northridge (CSUN) and University of California, Los Angeles (UCLA).",897,three,0.9917410612106324,"(10, 15)",82041,['CD'],['CARDINAL'],0,60.456678472459316,0.9917410612106324,0.0504509024322032,0.5813142160813396,496.6992133070765,0.8683734460495194,0.0,0.15161758647957158,42,2
0,82405,108016,"San Bernardino, California",0.6419883370399475,0.0,3,7467,12,['a diamond ring.'],"A single line connects San Bernardino, Riverside and what other county?",Freeways include:,898,Freeways,0.999894380569458,"(0, 8)",82405,['NNS'],[''],0,29.40795463323593,0.999894380569458,0.2587701082229614,0.8168876287009981,209.25437034467765,0.7379796136452642,0.0,0.16726968053131708,148,1
1,82408,108016,"San Bernardino, California",0.6419883370399475,0.0,2,7467,12,['a diamond ring.'],"A single line connects San Bernardino, Riverside and what other county?",Airports.,898,Airports,0.9976575374603271,"(0, 8)",82408,['NNS'],[''],0,25.26779591292143,0.999616801738739,0.0802704319357872,0.7219370260834694,209.25437034467765,0.7379796136452642,0.0,0.16726968053131708,151,1
2,82372,108016,"San Bernardino, California",0.6419883370399475,0.0,2,7467,12,['a diamond ring.'],"A single line connects San Bernardino, Riverside and what other county?",Museums.,898,Museums,0.9975008964538574,"(0, 7)",82372,['NNS'],[''],0,9.67180785536766,0.9975008964538574,0.2949242293834686,0.7439852196436662,209.25437034467765,0.7379796136452642,0.0,0.16726968053131708,115,1
3,82354,108016,"San Bernardino, California",0.6419883370399475,0.0,2,7467,12,['a diamond ring.'],"A single line connects San Bernardino, Riverside and what other county?",Geography.,898,Geography,0.997323513031006,"(0, 9)",82354,['NN'],[''],0,123.78194005042315,0.9989827871322632,0.0814120173454284,0.7155025436440644,209.25437034467765,0.7379796136452642,0.0,0.16726968053131708,97,1
0,82468,253314,Manchester Metrolink,0.6325966715812683,0.3764803843987613,33,6656,7,['Rondo Op. 1.'],Where do seven lines of Metrolink run out of?,"With increased tram traffic brought about by the expansion of the Metrolink network, it became necessary to build a new route across Manchester City Centre to alleviate congestion and improve capacity.",899,Manchester City Centre,0.9448647499084472,"(133, 155)",82468,"['NNP', 'NNP', 'NNP']","['ORG', 'ORG', 'ORG']",0,0.9448647499084472,0.9448647499084472,0.9448647499084472,0.9448647499084472,19.554267132493216,0.6363779310146787,0.0,0.16160551349167948,47,1
1,82595,253314,Manchester Metrolink,0.6325966715812683,0.0,4,6656,7,['Rondo Op. 1.'],Where do seven lines of Metrolink run out of?,Wi-Fi.,899,Wi-Fi,0.8758798241615295,"(0, 5)",82595,"['NNP', 'HYPH', 'NNP']","['', '', '']",0,1.562180947512388,0.8758798241615295,0.0383571237325668,0.26036349125206465,19.554267132493216,0.6363779310146787,0.0,0.16160551349167948,174,1
2,82428,253314,Manchester Metrolink,0.6325966715812683,0.5925711269748666,87,6656,7,['Rondo Op. 1.'],Where do seven lines of Metrolink run out of?,"Manchester Metrolink (branded locally simply as Metrolink) is a tram/light rail system in Greater Manchester, England. The network has 99 stops along of standard-gauge route, making it the most extensive light rail system in the United Kingdom. Metrolink is owned by the public body Transport for Greater Manchester (TfGM) and operated and maintained under contract by a Keolis/Amey consortium. In 2019/20, 44.3 million passenger journeys were made on the system.",899,"Greater Manchester, England",0.8716967105865479,"(90, 117)",82428,"['NNP', 'NNP', ',', 'NNP']","['PERSON', 'PERSON', '', 'GPE']",0,0.8716967105865479,0.8716967105865479,0.8716967105865479,0.8716967105865479,19.554267132493216,0.6363779310146787,0.0,0.16160551349167948,7,1
3,82562,253314,Manchester Metrolink,0.6325966715812683,0.0,3,6656,7,['Rondo Op. 1.'],Where do seven lines of Metrolink run out of?,Current network.,899,Current network,0.8653939962387085,"(0, 15)",82562,"['JJ', 'NN']","['', '']",0,0.8653939962387085,0.8653939962387085,0.8653939962387085,0.8653939962387085,19.554267132493216,0.6363779310146787,0.0,0.16160551349167948,141,1
0,82619,18110,Los Angeles,0.6751493215560913,0.5234068010650083,126,10297,2,['Dominik Dziewanowski'],What is the name of the Los Angeles rail system?,"The city's subway system is the ninth busiest in the United States and its light rail system is the country's busiest. The rail system includes the B and D subway lines, as well as the A, C, E, and L light rail lines. In 2016, the E Line was extended to the Pacific Ocean at Santa Monica. The Metro G and J lines are bus rapid transit lines with stops and frequency similar to those of light rail. , the total number of light rail stations is 93. The city is also central to the commuter rail system Metrolink, which links Los Angeles to all neighboring counties as well as many suburbs.",900,Metrolink,0.9937052726745604,"(500, 509)",82619,['VB'],[''],0,11.480025168508291,0.9937052726745604,0.0363653786480426,0.521819325841286,496.6992133070765,0.8683734460495194,0.0,0.15161758647957158,12,1
1,82762,18110,Los Angeles,0.6751493215560913,0.0,5,10297,2,['Dominik Dziewanowski'],What is the name of the Los Angeles rail system?,Pronunciation of the name.,900,Pronunciation,0.992686092853546,"(0, 13)",82762,['NN'],[''],0,17.018925189971924,0.992686092853546,0.5260458588600159,0.8104250090462821,496.6992133070765,0.8683734460495194,0.0,0.15161758647957158,155,1
2,82777,18110,Los Angeles,0.6751493215560913,0.0,2,10297,2,['Dominik Dziewanowski'],What is the name of the Los Angeles rail system?,Homelessness.,900,Homelessness,0.9899469017982484,"(0, 12)",82777,['JJ'],[''],0,18.255334556102753,0.9982985854148864,0.623195469379425,0.8693016455287025,496.6992133070765,0.8683734460495194,0.0,0.15161758647957158,170,1
3,82769,18110,Los Angeles,0.6751493215560913,0.0,2,10297,2,['Dominik Dziewanowski'],What is the name of the Los Angeles rail system?,Overview.,900,Overview,0.9899469017982484,"(0, 8)",82769,['NN'],[''],0,126.59455341100693,0.9982985854148864,0.1290432214736938,0.6525492443866336,496.6992133070765,0.8683734460495194,0.0,0.15161758647957158,162,1
